Customer ID,Internal Obligor ID,Obligor Name,City,Country,Industry Code,Internal Risk Rating,Taxpayer ID (TIN),Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Loan Amount,Outstanding Balance,Interest Rate,Collateral Type,Loan Status,Payment Frequency,Currency,Loan Grade,Syndicated Loan Flag,Disposition Flag,Guarantor ID,Guarantor Name,Guarantor Rating,Loan to Value Ratio,Debt Service Coverage Ratio,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
308b697b-8902-49c9-bba5-5eb6bfecf9c4,083b18b9-b050-438d-93ff-2cad195aab86,Andrews-Alexander,West Jenniferton,LC,7263,D,748-89-6224,NASDAQ,miE,bPPTxg,fcd7d379-3296-417d-b053-c1864877a2c4,2022-12-03,2031-06-15,Term Loan,Refinancing,72303498.89,51603735.69,9.1,None,Defaulted,Annually,EUR,BB,Yes,Disposed,c5c4bb8f-e233-4570-827e-160373ffd1ba,"Young, Wells and Hodges",A,0.88,2.2,341131241.29,212806239.76,81764629.45,45806744.78,358591406.89,199606393.29,13594140.24,9.63,0.07
2b0fbbe0-9725-4243-b177-95e218f4c43f,f6f5ee02-1066-40b4-876c-0c12aea4db96,"Brown, Chen and Bean",Lake Allisonshire,SZ,1792,B,399-86-7296,N/A,zrn,xzKKqg,9ad99c95-fd57-4790-8ffd-3fdb8e893fe2,2023-12-16,2032-02-26,Revolving,Expansion,73429355.99,25811104.24,13.77,None,Defaulted,Monthly,INR,A,Yes,Retained,ed1edbd3-7b45-45e2-9a06-11a8cbaa9e4d,Sharp-James,E,1.38,2.69,412713018.9,144494530.54,63001473.63,8709092.35,413975661.18,129575789.65,11111856.87,3.91,0.28
e49d3c48-df12-42a7-a104-ec70355d4022,3c58fb09-d14b-4e8b-8a91-cfae757d477b,"Day, Scott and Donovan",Rodriguezmouth,VN,2018,E,867-80-7319,NASDAQ,Tnk,QVnfbu,5a59960d-7599-4817-8518-5feb9588a3fe,2024-09-02,2028-08-21,Revolving,Working Capital,27833226.81,37432084.45,6.89,Real Estate,Closed,Monthly,INR,CCC,Yes,Retained,0aa781b1-f564-499e-91db-413faad8c25e,Ramirez Group,E,0.62,1.39,392298118.83,130647331.77,58363483.69,15805663.95,141856777.94,199619234.07,14688289.73,3.0,0.01
b5c1e257-2294-48f3-b4fb-41d7d36bc3d2,007ede12-e3da-4b7e-a254-507d52a4998c,Miller-Burton,Karenside,KZ,6127,A,129-55-3668,N/A,JKA,bZafFV,d0d383c7-8f01-452e-ac26-3086a5902ec4,2021-11-11,2027-12-23,Term Loan,Working Capital,76268447.92,83486471.44,6.7,Real Estate,Defaulted,Annually,USD,CCC,No,Retained,deb64594-a2ee-411c-bed2-8d524ae2d3d6,"Montoya, Hill and Robinson",B,0.75,1.65,59425390.08,115202899.26,4536595.92,48768952.02,335211261.21,173220422.44,21234571.84,2.96,0.1
e05a3680-f8a1-47fa-a41e-30a11af56c11,d248753f-74e5-4a3b-bc59-140181708e74,Pham and Sons,South Kelsey,BJ,2402,A,314-81-2459,LSE,FLy,IVdVpK,e43e3ef4-6ce9-44fa-9bb6-dab3392128d1,2025-03-11,2027-10-12,Other,Working Capital,5828456.23,37604670.77,11.34,Real Estate,Defaulted,Monthly,INR,B,No,Disposed,4c96cc43-4862-4433-b0d6-94d1157f3035,"Weaver, Young and King",E,1.2,1.95,376235377.03,30344831.34,25229697.27,48339469.53,296634118.8,10245480.0,15618108.65,8.96,0.14
eb589ec1-4fc6-42ac-8dd6-beba16974631,b41e3bc0-e421-47ab-a30a-3edbdae91740,Burton-Frost,Josephside,LB,7625,D,076-10-5245,N/A,tOt,gqkpiv,c4d3fadb-e21c-4d70-a721-80c597c6bbde,2020-06-16,2032-09-07,Bridge Loan,Working Capital,32658856.47,34331306.53,6.73,Real Estate,Active,Annually,INR,AAA,Yes,Disposed,76307d92-0d58-4b62-8474-2bbe6cca2003,Jackson-Fowler,D,1.47,1.81,344780269.16,56784820.1,55788921.04,5246753.02,144620372.32,131625621.57,24320221.15,7.38,0.12
399f52e9-e8f3-4462-bdba-20bf8a87cc19,e2a449ff-7475-4a19-a805-724ef2ce3390,Andrade-Phillips,Samuelstad,MH,5643,C,066-50-4872,NYSE,ABx,tuEZJm,e8a61575-1920-4c44-b1c0-bb102b360899,2023-01-12,2029-01-20,Other,Refinancing,70382175.13,61649358.11,8.79,Equipment,Active,Monthly,GBP,B,No,Disposed,1a069f19-201b-4635-b644-10c4ce3c2f4c,Miller PLC,D,0.61,1.01,79404883.28,322071116.45,12152060.66,33218009.91,61643632.98,148889969.62,23821787.6,8.24,0.26
e06a165e-d3ba-4fe0-9849-b6097eb4598a,f7a1cad9-004d-41c0-8c15-eb091ac91663,Clark-Brown,Carlosbury,DJ,8115,B,848-93-0035,NASDAQ,oiB,QjQwVI,a6c0dfd5-0ca1-476b-82d7-821faff069bc,2020-06-11,2035-01-05,Revolving,Acquisition,93154634.23,7438549.4,12.08,Equipment,Defaulted,Monthly,USD,AAA,No,Disposed,bb042a92-aadd-41e6-83af-439a84616e32,Brown Ltd,E,1.22,1.65,474218186.5,225544037.07,84628925.77,30991935.81,240238420.1,76955218.2,10845243.01,4.79,0.22
56cb0de3-cac8-4439-b62e-c5a011248946,2af5d784-4541-444c-b945-7d3c4ae9758c,Johnson-Woods,Robinsonton,KP,3205,B,818-35-5291,NASDAQ,OKU,UBmRAT,480fd358-a05d-482f-a99b-c07bd0162b62,2022-08-24,2028-01-26,Term Loan,Refinancing,69489134.64,85173700.44,7.58,Equipment,Active,Annually,USD,BBB,No,Retained,d7e689db-a54f-4d2f-9e0d-5559445bb5a9,Mcconnell PLC,B,1.41,1.69,191403330.98,294771270.43,40094225.24,24325749.46,82837874.61,190209588.92,18655226.58,3.3,0.2
b139d3d7-343b-4329-9cbb-bafd0b420ee6,f1082e57-356b-42d4-a599-cfc85750d946,Waters-Holland,Jonesbury,VE,6397,E,378-18-0843,N/A,Ivt,PHkJXo,6532ed1a-de03-4be6-a5f6-e732e264fec8,2020-06-01,2029-09-15,Term Loan,Working Capital,90962343.43,48545566.45,7.94,Real Estate,Defaulted,Monthly,GBP,B,No,Retained,f30449ae-236b-4d90-a87f-58a261a75e8c,Johnson PLC,D,1.39,1.5,391922799.73,12421261.6,26973680.76,18475935.14,444351614.48,151808216.15,11093841.63,9.28,0.17
e0e44641-2f41-42bc-8e83-c7867fa72ebf,658b3e3d-8d34-456e-b96b-b70694ea3bb3,Jimenez-Jones,West Shawn,LT,3525,E,004-51-8918,N/A,cRX,KaOoqj,0515e46b-bbc7-45d6-8321-f3f51b1a6666,2021-06-08,2031-02-15,Bridge Loan,Acquisition,69102765.02,51867164.03,6.54,Equipment,Closed,Quarterly,EUR,A,No,Retained,6742a561-7ec3-4207-894f-6b8f10ee4370,Bates Inc,E,1.26,2.71,266849404.12,253038780.75,30915496.46,1269202.54,103211367.99,183591360.58,25473565.26,2.33,0.13
aaa8a337-743e-476f-b00a-52e50eae40bb,61d5a9de-02ee-4cf4-b258-b7d8b7b5e4b5,Rose Group,Ruizchester,ZA,6145,D,667-18-7292,NYSE,Rme,xXFMKP,afc0ae3e-25f2-4128-a240-0bf8792d6e2c,2024-12-02,2029-06-25,Bridge Loan,Expansion,76755537.55,48728204.71,3.19,None,Closed,Annually,INR,BBB,Yes,Disposed,4d6cbacc-ad3d-401b-84f5-a5336e705359,Lee-Gates,C,1.49,1.22,178596762.07,398764205.01,45396156.33,31730360.11,455023770.46,72972559.08,20372578.98,9.87,0.21
e63f7453-ef5e-4ad7-96c1-bfe82f17a8fd,09655caf-6494-4546-8151-bdaa41ffb16f,Cunningham LLC,Wadeview,SY,5519,B,479-37-5658,NYSE,owy,RzRRfb,61ed3a45-fa3a-4aab-ac8e-537b3418228f,2021-01-21,2028-06-28,Term Loan,Working Capital,89540400.63,7030041.77,2.94,Equipment,Closed,Monthly,INR,BB,Yes,Retained,266ff1b6-a01b-4519-a240-a0fbc0977e7b,Garcia Group,E,0.66,1.09,273383799.52,205355825.31,46530144.2,2110736.42,276103566.66,186317536.13,8041430.9,8.51,0.25
dd623b9a-e107-4ad6-9bc8-d41d5c876154,761b309d-a0aa-4241-88e1-17dc27cfdcd4,Spencer-Jones,Wrightberg,BZ,9575,C,651-06-9159,NYSE,zSQ,vmEXzr,25225c6c-efc2-450a-bf11-c487ed955d97,2024-06-02,2034-06-02,Other,Acquisition,27864168.64,64448827.28,11.82,Equipment,Closed,Monthly,GBP,BB,Yes,Disposed,1fb384f7-ef0b-4565-9a2f-83346f6aa182,"Cabrera, Jackson and Davenport",E,1.24,1.22,183990823.05,78930083.04,89248577.32,8358235.96,70717832.91,95768229.95,17703188.04,9.96,0.12
405ee9b2-9f89-4753-a519-4752fd7f50b9,6ba9fdfa-2c38-4fae-b9ad-be1016279974,Mills LLC,East Jonathanberg,PH,1477,D,665-46-4557,N/A,xhT,rJXIbc,b7d494b4-4963-407e-9fe2-3be825655f78,2023-10-02,2033-09-01,Term Loan,Expansion,53867814.43,30817126.27,13.72,None,Defaulted,Monthly,USD,BB,No,Retained,26002868-456f-4efa-8c9a-fa1c73c3e9d3,"Beltran, Lambert and Peters",C,1.44,2.46,354383250.06,135453681.21,75101421.7,31867502.81,100557088.72,163641507.2,15152165.6,5.93,0.19
91c350dd-3a09-4c39-93c8-a7fbc5659629,4c6e3659-ebf5-41f1-a359-dfd29d3388e8,"Wright, Reed and Thomas",Port Morganland,IQ,7133,C,423-64-8537,NASDAQ,iBX,aDvhdW,68f4c6aa-aff4-49a5-96a7-95af43ecb73e,2022-01-10,2028-05-26,Term Loan,Refinancing,19636347.07,59935490.36,11.03,Inventory,Active,Monthly,EUR,BB,Yes,Disposed,2d834c6e-54db-4981-9b4b-7f3545989b81,Burke LLC,A,1.07,1.42,444082133.92,202264972.6,18265873.81,22274376.6,230667675.65,122641678.59,24390661.46,1.92,0.09
9e4a798a-743e-48ac-b68e-f08e3cae82f1,3f39bd3a-13e8-44ad-bc05-2b6db3dd55d3,Wilson-Medina,East Masonbury,BO,4348,C,171-55-7700,NYSE,pXI,MBXwbC,893d447d-ced3-4a54-9605-7d0c63392a69,2024-09-01,2027-06-29,Other,Refinancing,42815127.16,41800495.53,7.11,Inventory,Defaulted,Annually,GBP,AAA,Yes,Disposed,7bce30eb-f262-49af-80b5-5584bffe49bd,Black-Cooper,D,1.05,1.41,11083393.18,30963052.99,5896506.74,5307211.35,486383925.59,24965856.85,15320130.37,8.53,0.11
7fb4fd54-74a4-4538-8a6f-72bb4b560751,ac28b45a-0f0f-42c2-86f7-4a7dce3128b2,Gomez LLC,East Casey,LR,6517,D,287-02-5155,NYSE,Aul,vMbFfv,17b837b6-ed49-4d74-957c-7f29d44fd556,2023-07-26,2031-10-28,Other,Refinancing,61383500.12,57914001.83,8.37,Real Estate,Active,Annually,USD,CCC,Yes,Disposed,f0bca0ad-e0be-4a1a-b21b-3f939d17ab48,Simmons-Johnson,B,0.82,1.63,216167597.31,66700399.59,21259357.85,35181470.01,75328661.24,139670366.53,24200525.78,7.2,0.16
f69141fa-9c38-47af-93e1-dbeb43f67d2c,a444c9ba-1e3b-49b3-bd17-fd9477c77eef,Boyd PLC,Lake Maria,US,7934,A,207-13-4907,N/A,MRm,KBZSZU,3ff3243e-2855-4960-8267-536751210b45,2024-12-05,2033-08-15,Revolving,Refinancing,71753999.94,52171846.6,13.58,Real Estate,Defaulted,Annually,GBP,AAA,No,Disposed,e7edfb12-589f-4a51-bd8d-17eb13ea72e0,Wyatt LLC,A,1.03,1.07,54883867.0,120543241.22,62902691.14,46075607.41,305712315.31,126507520.03,22700688.95,8.27,0.1
943848a9-44e6-4ecf-9443-3c225af2dc9a,028b9468-1b65-447f-a735-3cf700ae56e8,"Mcknight, Kennedy and Maldonado",Michaelburgh,JM,8869,B,382-49-0600,N/A,qDd,IcEkVq,a68be7c1-a34e-40f8-b27c-06c53b5c7e5a,2021-04-04,2035-03-20,Bridge Loan,Refinancing,58144704.79,35256064.81,2.62,None,Closed,Monthly,USD,AA,Yes,Retained,6b455559-da12-4828-a1ea-45e940c29173,Ewing-Jones,C,1.47,1.56,10871238.76,302810636.86,9125671.95,30118900.41,438597653.04,69062042.03,14276184.53,1.34,0.11
8cea8333-7d43-4819-bbf1-6c204fd4cedd,5de71f9a-cb24-47f5-9485-9763f1176c3c,Johnson Inc,South Jasminefort,MX,1822,E,173-80-3053,LSE,cdU,bohsvU,805aa38a-7e6d-489a-bdb9-c311e868da97,2024-05-03,2030-01-17,Bridge Loan,Working Capital,2081235.24,61487091.44,5.02,Inventory,Active,Monthly,EUR,BBB,No,Disposed,f6596510-d22b-4538-ba39-04ebd6e7890e,"Adams, English and Rodgers",C,1.14,1.09,36449236.09,86387259.41,79277619.15,42036988.48,156864889.51,146178014.71,4740471.07,8.13,0.12
590004b1-3038-4881-9dd7-88507f8e998e,ac080c74-c4ad-44cf-b7f5-39f9c0a18a5a,Phillips-Collins,Brandyburgh,IQ,4565,E,693-61-3088,N/A,SYp,mGqjuH,b8541d4f-ca8b-4d4f-b2dd-0885e5a32e8b,2024-01-23,2030-10-31,Bridge Loan,Expansion,82766805.29,23035008.87,7.65,Real Estate,Closed,Quarterly,INR,BB,No,Disposed,7991b6d8-a9d3-49c4-a07c-65c300aa89cf,Morris LLC,B,0.6,2.29,68530923.34,111354559.97,88487932.41,23476984.33,397607975.53,85542999.05,24898368.11,4.34,0.06
76bef548-7f19-412a-b58b-13f9729e4582,f02fc240-e6e3-4d2d-8da8-ce091a9256f2,Sampson Ltd,Wrightport,LU,2028,B,639-58-2164,NYSE,YuA,rYHWcw,d98ea91b-3b86-49fd-bc8f-2f6ef50babc5,2023-04-29,2030-06-11,Revolving,Acquisition,59443551.47,5582028.74,14.25,None,Closed,Monthly,USD,B,No,Disposed,d5cb2660-3dfc-4d19-acee-f0c43bc2cf40,Hoover Group,D,0.84,2.88,261121636.18,39906108.9,31324109.48,29205391.44,139527402.77,27432449.82,25006687.13,2.47,0.27
7458bc6e-77ba-4d77-acf8-5f6ac04f84d4,a5e3d380-09b6-4f54-b65e-cf9b8fa29240,Cunningham-Browning,Lake James,AZ,1893,D,153-24-5712,N/A,sUv,UoqlOu,1589ca6d-00ec-4879-83b8-0d7ffb68293c,2023-11-24,2032-07-04,Term Loan,Acquisition,14443680.88,2172515.02,7.65,Inventory,Defaulted,Annually,INR,CCC,No,Retained,1aa0593c-16b7-4a1a-b606-77b81960ac58,Reyes-Ayala,C,0.66,2.77,334433052.53,189867637.49,25003865.92,40083131.42,84904963.28,81368125.23,13029914.39,6.38,0.3
0d2bb7ca-13d8-4457-bec4-2471560b7cc6,dd537e6c-de5d-4e8a-b614-b4f4c7b860ed,Johnson-Williams,South Devon,VU,5244,D,109-96-8652,NYSE,xKq,jPkQYU,e6c25e18-a6f3-4aba-9f29-75729aa955f1,2021-06-02,2033-08-07,Revolving,Working Capital,98220286.31,24927138.0,7.23,Equipment,Defaulted,Monthly,INR,AAA,No,Retained,05da2f19-95a1-4056-bf18-91aff546694d,Martin-Lara,B,1.05,2.38,284238724.84,289354512.48,92027712.94,42047357.75,184779898.1,113477191.21,28992510.01,8.19,0.11
72daf0ff-4990-4332-992b-b23422f404ee,037daa85-2c18-4d90-b53a-5f9b76acbdf8,"Parker, Houston and Lawrence",Patrickstad,CF,4737,E,130-90-4047,NASDAQ,jPd,VqKYBP,51181bde-2b04-475d-abc0-c649a956f754,2023-05-03,2028-04-01,Bridge Loan,Working Capital,9948746.92,88092470.3,13.77,None,Defaulted,Monthly,USD,AA,No,Retained,89b8bb7a-7f83-4e73-88f5-391bc19f2af2,Carey-Carlson,E,0.75,1.33,232454611.13,251460432.57,25963967.61,40326590.35,388290809.74,178076981.76,5199997.5,4.03,0.03
d59bfafa-e47a-4a04-97ea-50e9b8c80843,77c2342e-be51-4b86-82e4-be25f53dee32,"Rosales, Adams and Allen",Port Randyport,VN,9068,E,657-97-3174,N/A,esc,ZALLJA,2f4d3979-966b-4dd3-a943-c2bddd178092,2023-10-08,2030-10-02,Revolving,Working Capital,95492391.43,40350784.68,3.03,Inventory,Active,Annually,EUR,A,Yes,Disposed,078876d0-9945-43c6-97b6-5b252db9fc72,Myers-Chaney,A,1.07,2.1,76907596.18,110967163.46,70079492.26,6582621.8,481217732.89,162849701.7,15884811.53,3.51,0.02
415f1cf5-84cf-4fa3-bbd6-48c64d9bdf7d,518e3f8f-08a3-4bbf-9c73-62570577fa71,Hamilton-Black,Dawsonland,IQ,8695,A,874-42-5398,NYSE,Uqv,UNWaCE,57e69e77-8e89-4fae-916e-810dc8b35cd2,2022-03-03,2030-08-31,Bridge Loan,Expansion,49128955.88,57176017.06,10.27,Inventory,Closed,Quarterly,INR,BBB,Yes,Disposed,b3ad7c18-15bf-41ec-834f-ee788c034c59,Moore-Murray,B,1.43,1.69,350829909.95,146477432.43,19481398.48,39688264.4,249929382.49,92396862.7,23413596.17,1.81,0.26
80105222-ea01-4a08-bad4-7c5e80aff00c,97de7ed2-e7ce-4c79-b910-a1b71dd113e7,Arroyo-Chen,South Theresaport,ES,9989,E,018-95-4168,N/A,xUo,iTueJQ,fc019cb1-4892-4aa8-aae2-4017704a71a4,2020-01-15,2027-01-18,Term Loan,Expansion,67327339.53,50255229.69,4.08,None,Closed,Monthly,INR,BBB,Yes,Retained,5639a183-cf72-41bf-b75d-cf4f1114293b,Collins-King,E,0.7,1.5,484021505.07,309133939.18,79406460.93,2979867.05,105345363.87,142846409.57,10535822.05,1.35,0.09
c8679e1a-5e82-495b-adfd-0b7397cee70d,4911ff4b-6fbb-49f8-b134-bc47b3e67cf9,Harris-Lewis,Alexandriaborough,GH,5510,C,080-33-9466,NYSE,jXa,SBoWMg,d4ac94b6-86c9-4ca8-9a1f-07bb200592d2,2024-03-02,2028-04-28,Other,Working Capital,68667189.21,67835757.59,4.59,Real Estate,Active,Monthly,INR,CCC,Yes,Disposed,8ae2f487-31bf-461c-a79b-5ff8fa3a9473,Yates-Deleon,B,1.35,2.98,117348030.5,239544461.53,26665886.92,37073208.77,362885191.29,74676409.98,15685863.81,1.66,0.16
2054ec0b-afd2-4d8d-8534-818a9fe35e16,1012622c-2dec-4449-baad-a84710edfa85,Thompson-Chambers,Ashleyville,VE,7149,E,574-92-2161,NASDAQ,BGL,UOepZt,947d744e-4db2-4be7-bfd4-1ce0fdf93a1b,2023-12-30,2033-09-02,Other,Expansion,42149873.33,32800117.74,13.34,Real Estate,Closed,Quarterly,INR,AA,No,Disposed,0e25b19a-341d-42d4-a118-9f6e9534d2ac,"Frazier, Schultz and Flores",E,0.67,2.92,220802358.18,296317830.82,80960910.89,43941460.42,334367630.01,20884378.33,12976358.17,9.15,0.23
8eb2d069-c54f-47f4-bf09-d8023325412b,0bb42459-57d4-403b-a071-d176a291b728,"Long, Gonzales and Hahn",South Normantown,IL,6900,D,762-81-4337,NYSE,qdn,UYKrzs,5ae731b5-7cae-41de-a715-878bb0a8ca2e,2023-10-04,2034-11-18,Revolving,Refinancing,96147896.85,53417504.38,4.91,Real Estate,Defaulted,Annually,INR,A,Yes,Retained,40008617-52ce-4911-a4db-3ec066cb48ae,"Buckley, Weber and Campbell",B,1.26,2.92,234669094.23,22493154.95,9478868.94,41428662.89,422637822.5,124721929.88,12167585.1,9.55,0.1
ffccf293-f365-4244-8aca-07b3388fa530,f8159767-2a5c-4e56-8510-d06794312c9e,Andrews-Williams,East David,PG,3159,E,180-72-9729,N/A,JuN,rWdXyP,c710b65c-aa8f-4292-815e-510066ff1ac0,2022-03-18,2026-10-19,Term Loan,Acquisition,45301256.31,47027606.74,14.22,Real Estate,Defaulted,Quarterly,EUR,B,Yes,Retained,631b756b-8c23-4685-afcc-120828650f17,Bird-Fernandez,B,1.39,2.15,185368674.85,28143306.02,65189859.72,30280506.22,345942139.36,19824962.75,6855687.06,7.66,0.04
98fa5496-297d-441a-81f3-6529148caa59,da20ae31-2631-4bba-a4ff-fc22a9eb1724,Haley-Ford,Robertsberg,GR,4198,E,201-54-6161,NASDAQ,pIX,CLfthR,ee9612d9-2502-4658-a151-9308d28147a8,2024-11-23,2028-06-24,Other,Working Capital,24402100.77,11443748.72,14.0,Equipment,Defaulted,Annually,INR,A,No,Retained,98dfc5a4-2006-462f-a631-b25c4f39dece,"Morales, Collins and Torres",A,0.95,1.19,144962202.9,251734524.36,88166686.9,25668911.68,65466944.62,61540230.88,3832252.02,1.08,0.01
8592d028-1e90-47e1-93c6-33f04acd6452,106cfb16-d103-45b9-8c05-5d43971ef5c8,Little-Arroyo,Lake Kristenfurt,VC,3635,D,453-78-7350,N/A,INY,bDrHYH,d1e14cde-33da-4b1b-ae65-80c809f3b789,2022-03-21,2030-08-04,Revolving,Working Capital,96115376.01,78027318.88,1.64,Real Estate,Defaulted,Annually,INR,BB,Yes,Disposed,2572b5b5-b9f9-4a68-aa16-7a4c504f9fe5,Patterson Ltd,C,1.4,2.18,419577215.82,330238415.09,45208096.0,28547689.44,33164090.28,171718818.74,5735681.05,8.11,0.19
0c363967-cf1e-40ad-8e3a-bd35587fc013,8dabcd92-a321-48f9-8f97-c8537d502a41,"Nichols, Johnson and Pratt",Williamston,MW,4147,B,722-96-7790,N/A,XuO,iBEOHd,b1070ab5-6b12-4833-8b64-2316660f7a43,2023-04-22,2028-04-17,Revolving,Working Capital,65199960.01,76908581.38,4.66,None,Closed,Annually,GBP,CCC,Yes,Disposed,9b926f14-2d77-44f4-bfd8-edd8cd76aed0,Mcdonald-Rivera,E,1.28,2.61,186153385.54,13767614.29,22843803.17,14285016.51,343375242.02,171335727.57,1843831.19,1.51,0.08
2650119e-a1bb-45bc-a56f-4050dee6cc99,965ff1ed-e7dd-49bc-be36-50317eaf5169,"Chen, Wu and Mcdaniel",Meganborough,LR,1399,A,209-14-4436,NYSE,wqp,gbGAOk,c758f6db-a87c-4a41-8783-3837b3cb380e,2024-07-23,2028-11-07,Term Loan,Acquisition,84472327.97,78423434.77,2.31,None,Defaulted,Monthly,INR,A,Yes,Disposed,ea0902e9-577d-4300-b354-3c8d4613f7bf,Davenport-Andrews,E,1.05,2.17,11855660.21,160758133.87,26323366.57,1619341.19,34773009.13,90410196.81,4131698.43,9.93,0.06
43b04e5d-e5ae-4a25-9fef-0de534a79ee6,641b9474-5ef7-417a-b3ea-21bc03c4d235,Robertson LLC,East Curtis,MN,7375,E,307-23-5684,LSE,ccU,PQdUMt,75902ef6-6732-4d8a-9b72-13ed6c3e7d68,2021-08-26,2026-03-22,Term Loan,Expansion,61746832.86,27097793.82,5.43,Inventory,Closed,Quarterly,EUR,CCC,Yes,Retained,e3d4647d-5839-401f-a294-fcaf84d1c6a9,Davis-Dennis,A,0.87,1.75,125570565.19,222213964.37,65016434.85,28578915.88,47484427.07,151540701.3,5526709.56,2.93,0.18
914f0042-f17f-44bb-8729-f40b98c2c83c,55ee082e-24b0-4dd0-aef2-27c19c02d670,Hall Ltd,Garciastad,TN,1174,C,783-78-5082,N/A,VjM,vvApXY,bc7e724a-bbb5-48bf-b71c-1712c6a62b68,2020-06-12,2032-11-08,Revolving,Working Capital,89324123.24,16989648.63,5.4,None,Defaulted,Quarterly,INR,AA,No,Disposed,bed68596-49dd-428a-8b74-b740bfb978d7,Burns Group,C,1.03,1.47,223731598.41,202966018.98,38822706.21,27711007.54,419129289.7,176523469.76,2633018.16,5.85,0.3
081fb40f-11d6-4e41-a1be-30fd082394cf,776e2cc3-a74b-4f71-964b-f6318c655601,Smith-Williams,Brownbury,ET,7736,D,596-96-0174,LSE,FKW,SwAKym,7a8e1d41-601f-4f4d-8c88-06df4eb6d140,2022-05-05,2031-09-30,Bridge Loan,Refinancing,94293223.19,60734004.69,12.55,Equipment,Defaulted,Monthly,USD,CCC,No,Retained,538b02f5-7f92-4694-a7b9-9996ec6acea9,Parker Group,B,1.3,1.88,390687615.16,359050699.34,33120048.59,28605372.16,483324072.18,179972710.57,1668035.76,4.49,0.23
b5803fb9-c40d-43a6-a47b-52d47cba5748,02f26566-992e-4f0d-a4aa-cc837536a078,Vang LLC,Hortonbury,SG,8577,A,555-04-8258,NASDAQ,URE,mCdXnF,f49f5ea9-b854-4715-bc19-7fdbc14c6480,2020-10-08,2026-10-26,Other,Working Capital,53454134.64,35518192.56,14.66,Real Estate,Defaulted,Monthly,INR,B,Yes,Retained,36f69e05-4160-4a51-a037-817e7af0e320,"Douglas, Schmitt and Summers",E,0.61,2.43,182774703.39,354002928.17,8499655.28,2523836.9,183577251.57,105009650.95,20131968.06,5.69,0.02
062ce89a-8106-450c-8254-502fa9778274,3fa3d447-74cf-42a4-a1f7-58a45dcdc4fc,Smith-Garcia,Phillipsview,JO,1528,C,255-61-3378,NASDAQ,Kgl,UwzTUu,e03cfecb-dadc-4fea-a1eb-22288f126456,2022-08-08,2033-05-20,Bridge Loan,Acquisition,70569722.32,975662.8,7.26,Real Estate,Closed,Quarterly,GBP,BBB,No,Disposed,987e248a-4724-4607-b882-9408ed1c31ed,"Green, Tucker and Palmer",E,1.0,1.56,338795407.02,212769685.87,67044922.69,39551800.44,214881027.06,16393460.6,15577477.84,3.06,0.04
769034ee-c4b6-4c64-a57a-7e60d8596916,6dfd7584-8535-4547-ad1b-abdc7645121c,Hunt-Mcdonald,West Bryce,HU,8674,D,827-89-8872,NYSE,TAF,COVRYE,ab82df4b-a723-4f78-bce6-dbaad41e401f,2022-08-13,2031-08-13,Bridge Loan,Working Capital,53409536.99,30509613.39,9.69,Inventory,Defaulted,Quarterly,INR,AA,No,Retained,8f3d4781-f950-479c-9243-369a6db78abe,Kim-Barrera,C,0.75,1.14,359669525.96,235754653.63,60375169.78,15499276.42,372475632.67,61612101.04,26420569.46,3.76,0.19
664040ff-4d00-4de1-b4c5-849f8ccba1c5,a4a45072-b810-462d-b83f-314d8dc03541,Lewis Inc,Jillfort,LU,1751,D,767-82-9416,LSE,XhE,tpafUJ,7b5dae8e-e3c5-4cbb-937e-f904a9f14ce6,2022-10-01,2030-01-02,Other,Working Capital,21596137.7,55905642.81,5.59,Inventory,Closed,Annually,EUR,BBB,No,Disposed,828a0873-eaf7-40d1-898b-e6d340d0e081,Underwood-Mcdonald,D,1.04,2.5,179422574.68,150479789.35,51557788.67,9538800.81,244721967.06,160245767.43,17908580.87,7.35,0.03
c5a29786-1661-4ad4-b933-d42730fc8c0b,505fa8d8-9501-4f64-b07e-149309368c90,"Knapp, Mooney and Jordan",West Troy,NE,1565,D,659-38-2833,NYSE,zIy,XBlgpi,7d3df39e-c90a-46ca-952b-31ae2a500db2,2023-01-01,2032-02-26,Bridge Loan,Working Capital,17017095.6,29343660.58,5.68,Equipment,Closed,Monthly,INR,AAA,No,Disposed,2163fda8-0547-4510-8569-de9b8812c1bc,"Barron, Gonzalez and Perez",B,0.99,1.21,66585044.69,310977619.14,15197425.81,2722207.2,391358566.8,165861670.44,20737178.82,1.01,0.29
f2f08dc8-be52-4f51-82fe-e9f826427fcf,ef557477-b3e4-46e7-8312-16d891aa6ac2,Williams PLC,South Jayburgh,MN,9786,B,436-83-5444,N/A,HaY,CAYaBY,74f4cd55-b0e2-4fed-b8ed-9c9ac378687a,2020-10-08,2032-04-30,Bridge Loan,Expansion,33761342.94,36121713.88,4.64,Real Estate,Defaulted,Annually,INR,BBB,Yes,Disposed,dde5d71a-989b-42a2-b60e-16dd42fe2993,"Farrell, Lambert and Macdonald",C,1.12,1.26,406154069.59,207771234.18,55332857.74,45153692.91,392195926.95,49667789.25,15620081.53,9.09,0.22
